review_priority,input,expected_en,out_no_context,out_after_english,ok_no_context,ok_after_english,subcase,reason,suite_hint,in_ctx_whitelist,in_collision_table,len,suite_category,suite_severity,suite_notes,case_variant_of
P4_working_as_intended,keeps,keeps,kếp,keeps,0,1,ctx_fixes,-,degrades_vn,1,0,5,collision_vn_word,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"kếp""""; van go duoc bang duong khac. ra tu tieng Viet hop le """"kếp""""; can whitelist hoac context""",KEEPS
P4_working_as_intended,KENS,KENS,KÉN,KENS,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"KÉN""""; van go duoc bang duong khac. bien the chu hoa cua """"kens""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Kens,Kens,Kén,Kens,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Kén""""; van go duoc bang duong khac. bien the chu hoa cua """"kens""""; modifier key phai case-insensitive, output phai giu case goc""",KENS
P4_working_as_intended,kens,kens,kén,kens,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"kén""""; van go duoc bang duong khac. """"ken"""" an toan nhung dang bien cach ra tu tieng Viet """"kén"""" (dang suy dien, khong co trong top-10k)""",KENS
P4_working_as_intended,kits,kits,kits,kits,1,1,ok_both,-,degrades_vn,1,1,4,collision_vn_syllable,medium,"degrades_vn,""restore se mat 1 trong 2 duong go """"kít""""; van go duoc bang duong khac. ra syllable tieng Viet hop le """"kít""""""",
P4_working_as_intended,LANGS,LANGS,LÁNG,LANGS,0,1,ctx_fixes,-,degrades_vn,1,0,5,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"LÁNG""""; van go duoc bang duong khac. bien the chu hoa cua """"langs""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Langs,Langs,Láng,Langs,0,1,ctx_fixes,-,degrades_vn,1,0,5,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"Láng""""; van go duoc bang duong khac. bien the chu hoa cua """"langs""""; modifier key phai case-insensitive, output phai giu case goc""",LANGS
P4_working_as_intended,langs,langs,láng,langs,0,1,ctx_fixes,-,degrades_vn,1,0,5,inflection_trap,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"láng""""; van go duoc bang duong khac. """"lang"""" an toan nhung dang bien cach ra tu tieng Viet """"láng"""" (dang suy dien, khong co trong top-10k)""",LANGS
P4_working_as_intended,LANS,LANS,LÁN,LANS,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"LÁN""""; van go duoc bang duong khac. bien the chu hoa cua """"lans""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Lans,Lans,Lán,Lans,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Lán""""; van go duoc bang duong khac. bien the chu hoa cua """"lans""""; modifier key phai case-insensitive, output phai giu case goc""",LANS
P4_working_as_intended,lans,lans,lán,lans,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"lán""""; van go duoc bang duong khac. """"lan"""" an toan nhung dang bien cach ra tu tieng Viet """"lán"""" (dang suy dien, khong co trong top-10k)""",LANS
P4_working_as_intended,LAOS,LAOS,LÁO,LAOS,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"LÁO""""; van go duoc bang duong khac. bien the chu hoa cua """"laos""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Laos,Laos,Láo,Laos,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Láo""""; van go duoc bang duong khac. bien the chu hoa cua """"laos""""; modifier key phai case-insensitive, output phai giu case goc""",LAOS
P4_working_as_intended,laos,laos,láo,laos,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"láo""""; van go duoc bang duong khac. ra tu tieng Viet hop le """"láo""""; can whitelist hoac context""",LAOS
P4_working_as_intended,LAST,LAST,LAST,LAST,1,1,ok_both,-,degrades_vn,1,1,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"LÁT""""; van go duoc bang duong khac. bien the chu hoa cua """"last""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Last,Last,Last,Last,1,1,ok_both,-,degrades_vn,1,1,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Lát""""; van go duoc bang duong khac. bien the chu hoa cua """"last""""; modifier key phai case-insensitive, output phai giu case goc""",LAST
P4_working_as_intended,last,last,last,last,1,1,ok_both,-,degrades_vn,1,1,4,collision_vn_word,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"lát""""; van go duoc bang duong khac. ra tu tieng Viet hop le """"lát""""; can whitelist hoac context""",LAST
P4_working_as_intended,LATS,LATS,LÁT,LATS,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"LÁT""""; van go duoc bang duong khac. bien the chu hoa cua """"lats""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Lats,Lats,Lát,Lats,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Lát""""; van go duoc bang duong khac. bien the chu hoa cua """"lats""""; modifier key phai case-insensitive, output phai giu case goc""",LATS
P4_working_as_intended,lats,lats,lát,lats,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"lát""""; van go duoc bang duong khac. """"lat"""" an toan nhung dang bien cach ra tu tieng Viet """"lát"""" (dang suy dien, khong co trong top-10k)""",LATS
P4_working_as_intended,LAYS,LAYS,LÁY,LAYS,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"LÁY""""; van go duoc bang duong khac. bien the chu hoa cua """"lays""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Lays,Lays,Láy,Lays,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Láy""""; van go duoc bang duong khac. bien the chu hoa cua """"lays""""; modifier key phai case-insensitive, output phai giu case goc""",LAYS
P4_working_as_intended,lays,lays,láy,lays,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"láy""""; van go duoc bang duong khac. """"lay"""" an toan nhung dang bien cach ra tu tieng Viet """"láy"""" (dang suy dien, khong co trong top-10k)""",LAYS
P4_working_as_intended,LEER,LEER,LỂ,LEER,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"LỂ""""; van go duoc bang duong khac. bien the chu hoa cua """"leer""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Leer,Leer,Lể,Leer,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Lể""""; van go duoc bang duong khac. bien the chu hoa cua """"leer""""; modifier key phai case-insensitive, output phai giu case goc""",LEER
P4_working_as_intended,leer,leer,lể,leer,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"lể""""; van go duoc bang duong khac. """"le"""" an toan nhung dang bien cach ra tu tieng Viet """"lể"""" (dang suy dien, khong co trong top-10k)""",LEER
P4_working_as_intended,LEEST,LEEST,LẾT,LEEST,0,1,ctx_fixes,-,degrades_vn,1,0,5,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"LẾT""""; van go duoc bang duong khac. bien the chu hoa cua """"leest""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Leest,Leest,Lết,Leest,0,1,ctx_fixes,-,degrades_vn,1,0,5,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"Lết""""; van go duoc bang duong khac. bien the chu hoa cua """"leest""""; modifier key phai case-insensitive, output phai giu case goc""",LEEST
P4_working_as_intended,leest,leest,lết,leest,0,1,ctx_fixes,-,degrades_vn,1,0,5,inflection_trap,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"lết""""; van go duoc bang duong khac. """"le"""" an toan nhung dang bien cach ra tu tieng Viet """"lết"""" (dang suy dien, khong co trong top-10k)""",LEEST
P4_working_as_intended,LENS,LENS,LÉN,LENS,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"LÉN""""; van go duoc bang duong khac. bien the chu hoa cua """"lens""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,LENS,LENS,LÉN,LENS,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"LÉN""""; van go duoc bang duong khac. bien the chu hoa cua """"lens""""; modifier key phai case-insensitive, output phai giu case goc""",LENS
P4_working_as_intended,Lens,Lens,Lén,Lens,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Lén""""; van go duoc bang duong khac. bien the chu hoa cua """"lens""""; modifier key phai case-insensitive, output phai giu case goc""",LENS
P4_working_as_intended,Lens,Lens,Lén,Lens,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Lén""""; van go duoc bang duong khac. bien the chu hoa cua """"lens""""; modifier key phai case-insensitive, output phai giu case goc""",LENS
P4_working_as_intended,lens,lens,lén,lens,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"lén""""; van go duoc bang duong khac. ra tu tieng Viet hop le """"lén""""; can whitelist hoac context""",LENS
P4_working_as_intended,lens,lens,lén,lens,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"lén""""; van go duoc bang duong khac. """"len"""" an toan nhung dang bien cach ra tu tieng Viet """"lén""""""",LENS
P4_working_as_intended,LEOS,LEOS,LÉO,LEOS,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"LÉO""""; van go duoc bang duong khac. bien the chu hoa cua """"leos""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Leos,Leos,Léo,Leos,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Léo""""; van go duoc bang duong khac. bien the chu hoa cua """"leos""""; modifier key phai case-insensitive, output phai giu case goc""",LEOS
P4_working_as_intended,leos,leos,léo,leos,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"léo""""; van go duoc bang duong khac. """"leo"""" an toan nhung dang bien cach ra tu tieng Viet """"léo"""" (dang suy dien, khong co trong top-10k)""",LEOS
P4_working_as_intended,LETS,LETS,LÉT,LETS,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"LÉT""""; van go duoc bang duong khac. bien the chu hoa cua """"lets""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Lets,Lets,Lét,Lets,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Lét""""; van go duoc bang duong khac. bien the chu hoa cua """"lets""""; modifier key phai case-insensitive, output phai giu case goc""",LETS
P4_working_as_intended,lets,lets,lét,lets,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"lét""""; van go duoc bang duong khac. ra tu tieng Viet hop le """"lét""""; can whitelist hoac context""",LETS
P4_working_as_intended,LIPS,LIPS,LÍP,LIPS,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"LÍP""""; van go duoc bang duong khac. bien the chu hoa cua """"lips""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Lips,Lips,Líp,Lips,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Líp""""; van go duoc bang duong khac. bien the chu hoa cua """"lips""""; modifier key phai case-insensitive, output phai giu case goc""",LIPS
P4_working_as_intended,lips,lips,líp,lips,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"líp""""; van go duoc bang duong khac. ra tu tieng Viet hop le """"líp""""; can whitelist hoac context""",LIPS
P4_working_as_intended,LISA,LISA,LÍA,LISA,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"LÍA""""; van go duoc bang duong khac. bien the chu hoa cua """"lisa""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Lisa,Lisa,Lía,Lisa,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Lía""""; van go duoc bang duong khac. bien the chu hoa cua """"lisa""""; modifier key phai case-insensitive, output phai giu case goc""",LISA
P4_working_as_intended,lisa,lisa,lía,lisa,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"lía""""; van go duoc bang duong khac. ra tu tieng Viet hop le """"lía""""; can whitelist hoac context""",LISA
P4_working_as_intended,LIST,LIST,LIST,LIST,1,1,ok_both,-,degrades_vn,1,1,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"LÍT""""; van go duoc bang duong khac. bien the chu hoa cua """"list""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,List,List,List,List,1,1,ok_both,-,degrades_vn,1,1,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Lít""""; van go duoc bang duong khac. bien the chu hoa cua """"list""""; modifier key phai case-insensitive, output phai giu case goc""",LIST
P4_working_as_intended,list,list,list,list,1,1,ok_both,-,degrades_vn,1,1,4,collision_vn_word,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"lít""""; van go duoc bang duong khac. ra tu tieng Viet hop le """"lít""""; can whitelist hoac context""",LIST
P4_working_as_intended,LOANS,LOANS,LOANS,LOANS,1,1,ok_both,-,degrades_vn,1,1,5,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"LOÁN""""; van go duoc bang duong khac. bien the chu hoa cua """"loans""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,LOANS,LOANS,LOANS,LOANS,1,1,ok_both,-,degrades_vn,1,1,5,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"LOÁN""""; van go duoc bang duong khac. bien the chu hoa cua """"loans""""; modifier key phai case-insensitive, output phai giu case goc""",LOANS
P4_working_as_intended,Loans,Loans,Loans,Loans,1,1,ok_both,-,degrades_vn,1,1,5,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"Loán""""; van go duoc bang duong khac. bien the chu hoa cua """"loans""""; modifier key phai case-insensitive, output phai giu case goc""",LOANS
P4_working_as_intended,Loans,Loans,Loans,Loans,1,1,ok_both,-,degrades_vn,1,1,5,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"Loán""""; van go duoc bang duong khac. bien the chu hoa cua """"loans""""; modifier key phai case-insensitive, output phai giu case goc""",LOANS
P4_working_as_intended,loans,loans,loans,loans,1,1,ok_both,-,degrades_vn,1,1,5,collision_vn_word,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"loán""""; van go duoc bang duong khac. ra tu tieng Viet hop le """"loán""""; can whitelist hoac context""",LOANS
P4_working_as_intended,loans,loans,loans,loans,1,1,ok_both,-,degrades_vn,1,1,5,inflection_trap,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"loán""""; van go duoc bang duong khac. """"loan"""" an toan nhung dang bien cach ra tu tieng Viet """"loán""""""",LOANS
P4_working_as_intended,LOES,LOES,LÓE,LOES,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"LOÉ""""; van go duoc bang duong khac. bien the chu hoa cua """"loes""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Loes,Loes,Lóe,Loes,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Loé""""; van go duoc bang duong khac. bien the chu hoa cua """"loes""""; modifier key phai case-insensitive, output phai giu case goc""",LOES
P4_working_as_intended,loes,loes,lóe,loes,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"loé""""; van go duoc bang duong khac. """"lo"""" an toan nhung dang bien cach ra tu tieng Viet """"loé"""" (dang suy dien, khong co trong top-10k)""",LOES
P4_working_as_intended,LOEST,LOEST,LOÉT,LOEST,0,1,ctx_fixes,-,degrades_vn,1,0,5,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"LOÉT""""; van go duoc bang duong khac. bien the chu hoa cua """"loest""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Loest,Loest,Loét,Loest,0,1,ctx_fixes,-,degrades_vn,1,0,5,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"Loét""""; van go duoc bang duong khac. bien the chu hoa cua """"loest""""; modifier key phai case-insensitive, output phai giu case goc""",LOEST
P4_working_as_intended,loest,loest,loét,loest,0,1,ctx_fixes,-,degrades_vn,1,0,5,inflection_trap,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"loét""""; van go duoc bang duong khac. """"lo"""" an toan nhung dang bien cach ra tu tieng Viet """"loét"""" (dang suy dien, khong co trong top-10k)""",LOEST
P4_working_as_intended,LONGS,LONGS,LÓNG,LONGS,0,1,ctx_fixes,-,degrades_vn,1,0,5,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"LÓNG""""; van go duoc bang duong khac. bien the chu hoa cua """"longs""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Longs,Longs,Lóng,Longs,0,1,ctx_fixes,-,degrades_vn,1,0,5,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"Lóng""""; van go duoc bang duong khac. bien the chu hoa cua """"longs""""; modifier key phai case-insensitive, output phai giu case goc""",LONGS
P4_working_as_intended,longs,longs,lóng,longs,0,1,ctx_fixes,-,degrades_vn,1,0,5,inflection_trap,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"lóng""""; van go duoc bang duong khac. """"long"""" an toan nhung dang bien cach ra tu tieng Viet """"lóng"""" (dang suy dien, khong co trong top-10k)""",LONGS
P4_working_as_intended,LOOPS,LOOPS,LỐP,LOOPS,0,1,ctx_fixes,-,degrades_vn,1,0,5,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"LỐP""""; van go duoc bang duong khac. bien the chu hoa cua """"loops""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Loops,Loops,Lốp,Loops,0,1,ctx_fixes,-,degrades_vn,1,0,5,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"Lốp""""; van go duoc bang duong khac. bien the chu hoa cua """"loops""""; modifier key phai case-insensitive, output phai giu case goc""",LOOPS
P4_working_as_intended,loops,loops,lốp,loops,0,1,ctx_fixes,-,degrades_vn,1,0,5,collision_vn_word,high,"degrades_vn,""restore se mat 1 trong 3 duong go """"lốp""""; van go duoc bang duong khac. ra tu tieng Viet hop le """"lốp""""; can whitelist hoac context""",LOOPS
P4_working_as_intended,LOSE,LOSE,LOSE,LOSE,1,1,ok_both,-,degrades_vn,1,1,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"LOÉ""""; van go duoc bang duong khac. bien the chu hoa cua """"lose""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Lose,Lose,Lose,Lose,1,1,ok_both,-,degrades_vn,1,1,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Loé""""; van go duoc bang duong khac. bien the chu hoa cua """"lose""""; modifier key phai case-insensitive, output phai giu case goc""",LOSE
P4_working_as_intended,lose,lose,lose,lose,1,1,ok_both,-,degrades_vn,1,1,4,collision_vn_word,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"loé""""; van go duoc bang duong khac. ra tu tieng Viet hop le """"loé""""; can whitelist hoac context""",LOSE
P4_working_as_intended,LOST,LOST,LÓT,LOST,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"LÓT""""; van go duoc bang duong khac. bien the chu hoa cua """"lost""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Lost,Lost,Lót,Lost,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Lót""""; van go duoc bang duong khac. bien the chu hoa cua """"lost""""; modifier key phai case-insensitive, output phai giu case goc""",LOST
P4_working_as_intended,lost,lost,lót,lost,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"lót""""; van go duoc bang duong khac. ra tu tieng Viet hop le """"lót""""; can whitelist hoac context""",LOST
P4_working_as_intended,LOTS,LOTS,LÓT,LOTS,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"LÓT""""; van go duoc bang duong khac. bien the chu hoa cua """"lots""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Lots,Lots,Lót,Lots,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Lót""""; van go duoc bang duong khac. bien the chu hoa cua """"lots""""; modifier key phai case-insensitive, output phai giu case goc""",LOTS
P4_working_as_intended,lots,lots,lót,lots,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"lót""""; van go duoc bang duong khac. ra tu tieng Viet hop le """"lót""""; can whitelist hoac context""",LOTS
P4_working_as_intended,luis,luis,lúi,luis,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_syllable,medium,"degrades_vn,""restore se mat 1 trong 2 duong go """"lúi""""; van go duoc bang duong khac. ra syllable tieng Viet hop le """"lúi""""""",
P4_working_as_intended,MAIS,MAIS,MÁI,MAIS,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"MÁI""""; van go duoc bang duong khac. bien the chu hoa cua """"mais""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Mais,Mais,Mái,Mais,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Mái""""; van go duoc bang duong khac. bien the chu hoa cua """"mais""""; modifier key phai case-insensitive, output phai giu case goc""",MAIS
P4_working_as_intended,mais,mais,mái,mais,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"mái""""; van go duoc bang duong khac. """"mai"""" an toan nhung dang bien cach ra tu tieng Viet """"mái"""" (dang suy dien, khong co trong top-10k)""",MAIS
P4_working_as_intended,MANS,MANS,MÁN,MANS,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"MÁN""""; van go duoc bang duong khac. bien the chu hoa cua """"mans""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Mans,Mans,Mán,Mans,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Mán""""; van go duoc bang duong khac. bien the chu hoa cua """"mans""""; modifier key phai case-insensitive, output phai giu case goc""",MANS
P4_working_as_intended,mans,mans,mán,mans,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"mán""""; van go duoc bang duong khac. """"man"""" an toan nhung dang bien cach ra tu tieng Viet """"mán"""" (dang suy dien, khong co trong top-10k)""",MANS
P4_working_as_intended,MARY,MARY,MARY,MARY,1,1,ok_both,-,degrades_vn,1,1,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"MẢY""""; van go duoc bang duong khac. bien the chu hoa cua """"mary""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Mary,Mary,Mary,Mary,1,1,ok_both,-,degrades_vn,1,1,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Mảy""""; van go duoc bang duong khac. bien the chu hoa cua """"mary""""; modifier key phai case-insensitive, output phai giu case goc""",MARY
P4_working_as_intended,mary,mary,mary,mary,1,1,ok_both,-,degrades_vn,1,1,4,collision_vn_word,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"mảy""""; van go duoc bang duong khac. ra tu tieng Viet hop le """"mảy""""; can whitelist hoac context""",MARY
P4_working_as_intended,MATS,MATS,MÁT,MATS,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"MÁT""""; van go duoc bang duong khac. bien the chu hoa cua """"mats""""; modifier key phai case-insensitive, output phai giu case goc""",
P4_working_as_intended,Mats,Mats,Mát,Mats,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"Mát""""; van go duoc bang duong khac. bien the chu hoa cua """"mats""""; modifier key phai case-insensitive, output phai giu case goc""",MATS
P4_working_as_intended,mats,mats,mát,mats,0,1,ctx_fixes,-,degrades_vn,1,0,4,collision_vn_word,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"mát""""; van go duoc bang duong khac. ra tu tieng Viet hop le """"mát""""; can whitelist hoac context""",MATS
P4_working_as_intended,MAYS,MAYS,MÁY,MAYS,0,1,ctx_fixes,-,degrades_vn,1,0,4,inflection_trap_cased,high,"degrades_vn,""restore se mat 1 trong 2 duong go """"MÁY""""; van go duoc bang duong khac. bien the chu hoa cua """"mays""""; modifier key phai case-insensitive, output phai giu case goc""",
